word,mean,frequence,std,scores
resounding,3.1,1,0.7,"[3, 3, 4, 3, 3, 2, 2, 4, 4, 3]"
desolation,-2.2,1,0.4,"[-2, -2, -2, -2, -2, -3, -2, -2, -2, -3]"
servitude,-3.2,1,0.4,"[-3, -3, -3, -3, -3, -3, -4, -3, -4, -3]"
arduous,-3.3,1,0.458257569,"[-4, -3, -3, -3, -4, -3, -4, -3, -3, -3]"
repel,-1,1,0.447213595,"[-1, -1, -2, 0, -1, -1, -1, -1, -1, -1]"
dote,2.4,1,0.663324958,"[2, 2, 3, 2, 3, 3, 1, 3, 2, 3]"
wonderous,2.8,1,0.6,"[2, 4, 3, 3, 2, 2, 3, 3, 3, 3]"
undignified,-2.3,1,0.458257569,"[-2, -2, -3, -3, -3, -2, -2, -2, -2, -2]"
extermination,-2.7,1,0.640312424,"[-3, -4, -2, -3, -3, -2, -3, -2, -3, -2]"
fervor,2.5,1,0.5,"[3, 2, 3, 3, 2, 3, 2, 2, 2, 3]"
zeal,3,1,0.632455532,"[3, 3, 3, 3, 4, 4, 2, 2, 3, 3]"
satirical,-3.5,1,0.5,"[-4, -3, -3, -4, -3, -3, -4, -3, -4, -4]"
brimstone,-2.3,1,0.640312424,"[-1, -2, -2, -3, -3, -3, -3, -2, -2, -2]"
vanquish,2.2,1,0.6,"[3, 3, 2, 2, 2, 2, 1, 2, 3, 2]"
disconcerting,-1.6,1,0.489897949,"[-2, -2, -2, -2, -1, -1, -1, -1, -2, -2]"
unequivocal,2.1,1,0.538516481,"[1, 2, 3, 2, 2, 2, 3, 2, 2, 2]"
subdued,-1.7,1,0.458257569,"[-2, -2, -2, -1, -1, -2, -1, -2, -2, -2]"
stern,-2.4,1,0.489897949,"[-2, -2, -3, -2, -3, -3, -2, -2, -2, -3]"
assertive,0.4,1,0.489897949,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]"
disputable,-3.5,1,0.5,"[-3, -3, -3, -4, -3, -3, -4, -4, -4, -4]"
plaything,-1.5,1,0.5,"[-2, -1, -2, -2, -2, -1, -1, -1, -2, -1]"
gauche,-1.9,1,0.538516481,"[-2, -2, -3, -2, -2, -2, -2, -2, -1, -1]"
diabolical,-3,1,0.632455532,"[-2, -4, -2, -3, -3, -4, -3, -3, -3, -3]"
phenomenally,3.3,1,0.458257569,"[3, 3, 3, 3, 4, 3, 4, 3, 4, 3]"
drunkard,-2,1,0.447213595,"[-2, -3, -2, -2, -2, -1, -2, -2, -2, -2]"
bickering,-2.3,1,0.458257569,"[-2, -2, -2, -3, -2, -2, -3, -3, -2, -2]"
inglorious,-3,1,0.632455532,"[-3, -3, -4, -3, -2, -2, -3, -3, -4, -3]"
impure,-1.6,1,0.489897949,"[-1, -2, -2, -2, -1, -1, -2, -2, -1, -2]"
frazzle,-3.4,1,0.489897949,"[-4, -4, -3, -4, -3, -3, -3, -3, -4, -3]"
dodgey,-2.4,1,0.489897949,"[-2, -2, -3, -2, -3, -2, -3, -3, -2, -2]"
dictatorial,-1.9,1,0.538516481,"[-1, -2, -3, -2, -2, -2, -2, -2, -2, -1]"
grapple,-0.8,1,0.6,"[-2, -1, 0, -1, 0, -1, -1, -1, -1, 0]"
taunt,-1.5,1,0.5,"[-1, -2, -2, -1, -1, -1, -1, -2, -2, -2]"
barren,-2.2,1,0.4,"[-2, -3, -3, -2, -2, -2, -2, -2, -2, -2]"
liberally,1.6,1,0.489897949,"[2, 1, 2, 2, 1, 2, 1, 2, 1, 2]"
insignificantly,-1.1,1,0.538516481,"[-1, -1, -1, -1, -1, -1, -2, 0, -1, -2]"
blundering,-2.8,1,0.6,"[-3, -2, -3, -3, -2, -3, -3, -4, -2, -3]"
bemoaning,-1.5,1,0.670820393,"[-2, -2, -1, 0, -2, -2, -2, -1, -2, -1]"
intolerable,-2.8,1,0.4,"[-3, -3, -2, -3, -3, -3, -3, -3, -2, -3]"
salivate,1.3,1,0.458257569,"[1, 1, 2, 2, 1, 1, 1, 1, 2, 1]"
upheaval,-2.2,1,0.4,"[-2, -2, -3, -2, -3, -2, -2, -2, -2, -2]"
flaky,-0.4,1,0.663324958,"[-1, 1, 0, 0, 0, 0, -1, -1, -1, -1]"
exalt,1.8,1,0.4,"[2, 1, 2, 2, 2, 2, 1, 2, 2, 2]"
nauseating,-2.5,1,0.5,"[-3, -2, -2, -2, -2, -3, -3, -3, -2, -3]"
puzzling,-2.4,1,0.663324958,"[-3, -2, -3, -3, -2, -3, -2, -1, -3, -2]"
staunchly,3.2,1,0.4,"[3, 4, 3, 3, 3, 3, 3, 3, 4, 3]"
fixer,1.3,1,0.640312424,"[2, 2, 1, 1, 2, 1, 1, 0, 1, 2]"
decadence,-2.4,1,0.489897949,"[-2, -3, -2, -3, -3, -2, -2, -2, -2, -3]"
harrow,-3,1,0.447213595,"[-4, -3, -3, -3, -2, -3, -3, -3, -3, -3]"
deservedly,2.9,1,0.538516481,"[3, 4, 3, 3, 2, 3, 2, 3, 3, 3]"
impartial,1.5,1,0.670820393,"[2, 3, 1, 1, 2, 2, 1, 1, 1, 1]"
shiver,-1.9,1,0.7,"[-2, -3, -2, -2, -1, -3, -1, -2, -1, -2]"
prideful,-2.8,1,0.6,"[-3, -3, -3, -2, -3, -2, -3, -2, -3, -4]"
magnetic,1.9,1,0.538516481,"[1, 2, 3, 2, 1, 2, 2, 2, 2, 2]"
preemptive,2.3,1,0.458257569,"[2, 2, 2, 2, 3, 3, 2, 2, 3, 2]"
shrivel,-3.2,1,0.6,"[-3, -4, -3, -3, -3, -3, -4, -4, -3, -2]"
inextricable,-2.6,1,0.489897949,"[-2, -2, -3, -2, -3, -3, -2, -3, -3, -3]"
indulgence,2.4,1,0.663324958,"[2, 3, 3, 2, 3, 1, 3, 2, 2, 3]"
wellbeing,1.8,1,0.6,"[2, 2, 1, 2, 2, 1, 2, 2, 1, 3]"
ailment,-1.8,1,0.6,"[-1, -1, -2, -2, -2, -2, -3, -2, -2, -1]"
atrocity,-1.9,1,0.3,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
diabolically,-2.3,1,0.458257569,"[-3, -2, -3, -2, -3, -2, -2, -2, -2, -2]"
decrement,-1.6,1,0.489897949,"[-2, -2, -1, -2, -2, -1, -2, -1, -2, -1]"
heartily,2.6,1,0.489897949,"[3, 2, 3, 2, 3, 2, 2, 3, 3, 3]"
famished,-2.6,1,0.489897949,"[-3, -3, -2, -3, -2, -2, -3, -3, -3, -2]"
sparingly,0.7,1,0.458257569,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
temerity,-2.5,1,0.5,"[-3, -3, -3, -2, -3, -3, -2, -2, -2, -2]"
predominant,0.1,1,0.7,"[-1, 0, 1, 0, -1, 1, 0, 0, 1, 0]"
erudite,3.1,1,0.538516481,"[4, 3, 3, 3, 3, 2, 3, 4, 3, 3]"
dinky,-0.7,1,0.458257569,"[-1, -1, -1, 0, 0, -1, -1, -1, -1, 0]"
reunite,2,1,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
inflict,-3.2,1,0.4,"[-3, -3, -3, -3, -3, -3, -4, -3, -4, -3]"
obscenely,-1.9,1,0.538516481,"[-2, -2, -3, -2, -2, -2, -1, -2, -2, -1]"
partisan,-2.4,1,0.663324958,"[-2, -2, -3, -2, -3, -2, -3, -3, -3, -1]"
perplexity,-3.1,1,0.7,"[-3, -3, -2, -3, -3, -4, -4, -3, -2, -4]"
torment,-2.6,1,0.489897949,"[-2, -3, -3, -3, -3, -2, -3, -3, -2, -2]"
bask,2.4,1,0.489897949,"[3, 2, 2, 3, 2, 2, 3, 2, 3, 2]"
reprimand,-1.8,1,0.748331477,"[-1, -2, -2, -3, -2, 0, -2, -2, -2, -2]"
revelatory,0.7,1,0.458257569,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]"
imaginative,2.4,1,0.8,"[2, 2, 2, 2, 3, 1, 2, 3, 4, 3]"
pariah,-2.4,1,0.8,"[-3, -3, -3, -2, -3, -1, -3, -3, -2, -1]"
morbidly,-1.9,1,0.3,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
extravagant,-2.3,1,0.640312424,"[-2, -1, -3, -3, -3, -3, -2, -2, -2, -2]"
dazzle,2.7,1,0.458257569,"[2, 3, 3, 3, 3, 3, 3, 2, 3, 2]"
unreliability,-2.6,1,0.663324958,"[-3, -3, -3, -3, -3, -2, -3, -3, -2, -1]"
blasphemous,-2.4,1,0.663324958,"[-2, -2, -3, -3, -1, -3, -3, -3, -2, -2]"
infectious,-0.3,1,0.458257569,"[0, 0, 0, -1, -1, 0, 0, 0, -1, 0]"
demoralizing,-2.9,1,0.538516481,"[-3, -3, -3, -3, -3, -4, -2, -3, -3, -2]"
reiterates,-1,1,0.894427191,"[-1, -2, 0, -1, 0, 0, -2, 0, -2, -2]"
astray,-1.8,1,0.6,"[-2, -1, -2, -1, -1, -2, -2, -2, -3, -2]"
inconstant,-2.6,1,0.489897949,"[-2, -3, -3, -2, -2, -3, -3, -3, -3, -2]"
befriend,2.3,1,0.458257569,"[3, 2, 2, 2, 2, 2, 3, 3, 2, 2]"
tantalizing,3.1,1,0.7,"[3, 3, 4, 4, 2, 4, 2, 3, 3, 3]"
ambiguity,-1.7,1,0.458257569,"[-1, -1, -2, -2, -2, -1, -2, -2, -2, -2]"
rectifying,2.2,1,0.6,"[2, 2, 3, 3, 2, 2, 2, 2, 1, 3]"
hawkish,-3,1,0.632455532,"[-3, -2, -3, -4, -3, -3, -3, -3, -4, -2]"
fantastically,1.9,1,0.538516481,"[3, 2, 2, 2, 1, 2, 2, 1, 2, 2]"
arcane,-2.4,1,0.489897949,"[-3, -2, -3, -2, -2, -2, -3, -2, -3, -2]"
suffocate,-2.5,1,0.5,"[-3, -2, -3, -2, -2, -2, -3, -2, -3, -3]"
aggrieved,-2.5,1,0.670820393,"[-2, -2, -4, -2, -3, -3, -2, -2, -3, -2]"
scorching,-2.4,1,0.489897949,"[-2, -2, -3, -3, -3, -2, -2, -3, -2, -2]"
anarchism,-2.5,1,0.5,"[-3, -2, -3, -2, -3, -2, -2, -3, -3, -2]"
merciful,1.8,1,0.4,"[2, 1, 2, 2, 2, 2, 2, 1, 2, 2]"
thrift,1.1,1,0.538516481,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 0]"
brook,2.4,1,0.489897949,"[2, 2, 3, 2, 3, 2, 2, 2, 3, 3]"
mellow,2.5,1,0.5,"[3, 2, 3, 3, 2, 2, 2, 3, 2, 3]"
primitive,-0.6,1,0.663324958,"[-1, -1, 1, -1, -1, -1, 0, -1, 0, -1]"
unwillingly,-1.7,1,0.458257569,"[-2, -1, -1, -2, -2, -2, -2, -2, -1, -2]"
futility,-3.1,1,0.538516481,"[-3, -3, -3, -2, -3, -4, -3, -3, -3, -4]"
meddle,-2.5,1,0.5,"[-3, -3, -2, -2, -3, -2, -2, -3, -2, -3]"
prattle,-3,1,0.632455532,"[-2, -3, -4, -3, -2, -3, -3, -4, -3, -3]"
displeasure,-2.2,1,0.6,"[-2, -2, -3, -2, -1, -2, -3, -2, -2, -3]"
patriotic,2.6,1,0.663324958,"[2, 3, 2, 2, 2, 2, 4, 3, 3, 3]"
doldrums,-2.9,1,0.7,"[-2, -3, -3, -3, -4, -2, -2, -4, -3, -3]"
accolade,2.7,1,0.640312424,"[3, 4, 2, 2, 3, 2, 3, 3, 3, 2]"
viper,-1.1,1,0.538516481,"[0, -1, -1, -1, -1, -1, -1, -2, -1, -2]"
glossy,3.2,1,0.6,"[4, 2, 3, 3, 3, 3, 3, 4, 3, 4]"
relent,2.9,1,0.538516481,"[3, 3, 3, 2, 4, 3, 3, 3, 3, 2]"
finagle,-1.1,1,0.3,"[-2, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
exquisite,2.6,1,0.663324958,"[3, 3, 3, 3, 1, 2, 3, 3, 3, 2]"
tormented,-2.9,1,0.538516481,"[-3, -2, -3, -3, -3, -3, -3, -3, -2, -4]"
awed,2.4,1,0.489897949,"[2, 3, 2, 3, 2, 2, 3, 2, 3, 2]"
celebratory,2.2,1,0.748331477,"[2, 2, 2, 2, 1, 2, 3, 2, 2, 4]"
rift,-2.7,1,0.458257569,"[-3, -3, -3, -2, -3, -3, -2, -2, -3, -3]"
nourishing,1.5,1,0.5,"[2, 1, 2, 1, 1, 2, 2, 2, 1, 1]"
derisively,-2.3,1,0.781024968,"[-2, -2, -3, -2, -3, -3, -1, -1, -3, -3]"
hardened,-1.7,1,0.781024968,"[-2, -3, -1, -1, -2, -3, -1, -1, -2, -1]"
tramp,-3.1,1,0.7,"[-4, -3, -4, -4, -2, -2, -3, -3, -3, -3]"
unselfish,3,1,0.447213595,"[2, 3, 3, 3, 4, 3, 3, 3, 3, 3]"
craving,2.8,1,0.4,"[3, 2, 3, 2, 3, 3, 3, 3, 3, 3]"
implacable,-2.4,1,0.663324958,"[-3, -3, -1, -2, -3, -2, -3, -3, -2, -2]"
insinuate,-2.1,1,0.538516481,"[-2, -3, -1, -2, -2, -3, -2, -2, -2, -2]"
condescension,-2.5,1,0.5,"[-2, -2, -2, -3, -2, -2, -3, -3, -3, -3]"
incessantly,-3,1,0.632455532,"[-3, -3, -4, -3, -2, -3, -2, -3, -3, -4]"
covenant,2.9,1,0.538516481,"[4, 3, 3, 3, 3, 3, 3, 3, 2, 2]"
posture,-0.9,1,0.3,"[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1]"
stupendously,3,1,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
lavish,2.7,1,0.640312424,"[4, 3, 2, 3, 2, 3, 3, 2, 2, 3]"
apotheosis,1.6,1,0.663324958,"[1, 2, 1, 3, 1, 2, 2, 2, 1, 1]"
gaggle,-2.7,1,0.458257569,"[-2, -3, -2, -3, -3, -3, -3, -3, -2, -3]"
naively,-1.7,1,0.640312424,"[-2, -2, -1, -1, -3, -2, -2, -1, -1, -2]"
steeply,-1.2,1,0.4,"[-1, -1, -2, -1, -1, -2, -1, -1, -1, -1]"
liberalism,1.8,1,0.6,"[2, 2, 2, 1, 2, 1, 3, 1, 2, 2]"
overbearing,-2.8,1,0.4,"[-3, -3, -3, -3, -2, -3, -2, -3, -3, -3]"
bondage,-2.2,1,0.6,"[-3, -3, -1, -2, -2, -2, -2, -3, -2, -2]"
imperialist,-3.4,1,0.489897949,"[-4, -3, -3, -4, -3, -3, -3, -4, -3, -4]"
unravel,-1.9,1,0.830662386,"[-2, -3, -1, -2, -3, -3, -1, -1, -2, -1]"
murky,-2.4,1,0.489897949,"[-2, -2, -2, -3, -2, -3, -2, -3, -2, -3]"
fleer,-3,1,0.447213595,"[-3, -3, -3, -3, -3, -3, -4, -3, -3, -2]"
escapade,-1.7,1,0.781024968,"[-2, -2, -2, 0, -2, -1, -2, -3, -1, -2]"
extremism,-1.8,1,0.748331477,"[-3, -2, -1, -1, -1, -3, -2, -1, -2, -2]"
adept,1.2,1,0.748331477,"[1, 1, 1, 1, 0, 1, 1, 3, 2, 1]"
misdirection,-1.2,1,0.6,"[-1, 0, -1, -1, -2, -1, -1, -2, -1, -2]"
goading,-2.1,1,0.3,"[-2, -3, -2, -2, -2, -2, -2, -2, -2, -2]"
falsehood,-2.5,1,0.806225775,"[-2, -2, -1, -3, -2, -3, -3, -2, -4, -3]"
hospitable,2.7,1,0.458257569,"[3, 3, 3, 3, 3, 2, 2, 2, 3, 3]"
impregnable,2.2,1,0.4,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 3]"
worthlessly,-2.9,1,0.3,"[-3, -3, -3, -3, -3, -2, -3, -3, -3, -3]"
shrewd,2.1,1,0.538516481,"[3, 2, 2, 2, 2, 2, 2, 3, 2, 1]"
bravado,-2.3,1,0.458257569,"[-3, -3, -3, -2, -2, -2, -2, -2, -2, -2]"
industrious,1.6,1,0.8,"[2, 3, 1, 2, 2, 0, 2, 1, 1, 2]"
insurmountable,-1.6,1,0.489897949,"[-2, -2, -1, -2, -2, -1, -1, -1, -2, -2]"
scrupulously,2.1,1,0.7,"[3, 2, 2, 2, 2, 3, 1, 2, 3, 1]"
impunity,-1.2,1,0.4,"[-1, -1, -1, -1, -1, -1, -1, -2, -1, -2]"
fraught,-2.4,1,0.489897949,"[-2, -3, -2, -3, -2, -2, -2, -2, -3, -3]"
deceiver,-3,1,0.447213595,"[-3, -3, -3, -3, -3, -2, -3, -3, -3, -4]"
unconditional,1.1,1,0.7,"[1, 2, 0, 1, 1, 2, 2, 1, 1, 0]"
prevalent,0.4,1,0.489897949,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]"
renaissance,2.1,1,0.538516481,"[2, 3, 2, 2, 2, 2, 2, 1, 3, 2]"
muddy,-1.1,1,0.538516481,"[-2, -1, -1, 0, -1, -2, -1, -1, -1, -1]"
dungeons,-3.4,1,0.663324958,"[-4, -4, -3, -4, -4, -3, -3, -3, -4, -2]"
defiance,-3.3,1,0.640312424,"[-3, -3, -4, -3, -4, -3, -2, -3, -4, -4]"
oddity,-2.5,1,0.5,"[-2, -2, -2, -2, -3, -3, -3, -3, -3, -2]"
regal,1.8,1,0.6,"[2, 2, 2, 2, 3, 1, 1, 2, 2, 1]"
shortcoming,-2.9,1,0.538516481,"[-3, -3, -3, -3, -2, -3, -4, -3, -3, -2]"
egalitarian,1.3,1,0.458257569,"[1, 1, 1, 2, 2, 2, 1, 1, 1, 1]"
intriguingly,2.1,1,0.7,"[3, 1, 2, 2, 3, 3, 2, 2, 1, 2]"
growl,-1.6,1,0.489897949,"[-1, -2, -1, -2, -2, -1, -2, -2, -1, -2]"
revel,3.6,1,0.489897949,"[4, 4, 4, 4, 3, 4, 4, 3, 3, 3]"
assessments,-0.7,1,0.458257569,"[-1, -1, -1, 0, -1, -1, -1, -1, 0, 0]"
monotonous,-2,1,0.447213595,"[-3, -1, -2, -2, -2, -2, -2, -2, -2, -2]"
shrill,-1.5,1,0.5,"[-2, -1, -2, -1, -2, -2, -2, -1, -1, -1]"
deadbeat,-3.4,1,0.489897949,"[-4, -3, -3, -4, -3, -4, -3, -3, -3, -4]"
dissuade,-2.9,1,0.538516481,"[-3, -4, -3, -3, -2, -3, -2, -3, -3, -3]"
glaringly,-2.9,1,0.7,"[-3, -4, -2, -2, -2, -4, -3, -3, -3, -3]"
tangled,-0.6,1,0.8,"[-1, 0, -2, -1, -1, -1, 1, 0, -1, 0]"
aspersions,-1.9,1,0.538516481,"[-2, -1, -2, -2, -2, -1, -2, -2, -3, -2]"
diseased,-1.7,1,0.458257569,"[-2, -1, -2, -1, -2, -2, -2, -2, -2, -1]"
kemp,3.2,1,0.6,"[3, 3, 3, 2, 4, 3, 3, 4, 4, 3]"
navigable,2,1,0.632455532,"[2, 2, 3, 1, 2, 2, 3, 2, 2, 1]"
unconvincing,-2.6,1,0.489897949,"[-2, -3, -2, -3, -3, -2, -3, -3, -2, -3]"
obviate,2.1,1,0.3,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 2]"
eminence,2.6,1,0.489897949,"[2, 2, 3, 3, 3, 3, 2, 3, 2, 3]"
prominence,1.1,1,0.7,"[1, 2, 1, 1, 2, 1, 1, 2, 0, 0]"
expulse,-0.9,1,0.3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0]"
swoon,-2.2,1,0.6,"[-3, -2, -2, -2, -2, -1, -2, -2, -3, -3]"
painstaking,3.1,1,0.7,"[2, 4, 4, 2, 3, 3, 3, 3, 3, 4]"
distasteful,-2.1,1,0.3,"[-2, -2, -2, -3, -2, -2, -2, -2, -2, -2]"
strides,2.1,1,0.7,"[3, 2, 3, 2, 2, 1, 2, 1, 3, 2]"
puny,-2.1,1,0.538516481,"[-3, -1, -2, -2, -2, -2, -3, -2, -2, -2]"
debasement,-2.4,1,0.489897949,"[-2, -3, -2, -3, -2, -2, -2, -2, -3, -3]"
entrust,1.7,1,0.640312424,"[3, 2, 1, 1, 2, 2, 2, 1, 2, 1]"
condescendingly,-3,1,0.774596669,"[-3, -3, -4, -4, -2, -2, -3, -3, -4, -2]"
tantamount,0.1,1,0.3,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
obedience,1.7,1,0.640312424,"[3, 2, 2, 2, 2, 1, 1, 1, 2, 1]"
sully,-2.6,1,0.663324958,"[-2, -3, -2, -3, -3, -3, -3, -3, -3, -1]"
permissible,0.9,1,0.538516481,"[1, 1, 1, 2, 1, 0, 1, 0, 1, 1]"
besmirch,-2.7,1,0.458257569,"[-2, -3, -3, -2, -3, -3, -2, -3, -3, -3]"
undid,-1.1,1,0.830662386,"[-1, -1, -1, -2, -2, 0, 0, 0, -2, -2]"
belittling,-3,1,0.447213595,"[-3, -3, -4, -3, -2, -3, -3, -3, -3, -3]"
misgivings,-1.9,1,0.538516481,"[-2, -2, -1, -2, -2, -1, -3, -2, -2, -2]"
justly,2,1,0.632455532,"[1, 2, 2, 3, 2, 3, 2, 2, 2, 1]"
despot,-3.5,1,0.5,"[-4, -4, -4, -3, -4, -3, -3, -4, -3, -3]"
worthlessness,-2.8,1,0.6,"[-3, -3, -3, -2, -2, -3, -3, -3, -4, -2]"
assuage,1.2,1,0.6,"[2, 1, 2, 0, 1, 1, 1, 1, 1, 2]"
constraint,-2.2,1,0.6,"[-2, -2, -2, -1, -3, -2, -2, -3, -2, -3]"
inescapable,-2.3,1,0.458257569,"[-3, -2, -3, -2, -3, -2, -2, -2, -2, -2]"
complicit,-3.8,1,0.4,"[-4, -4, -3, -4, -4, -4, -4, -3, -4, -4]"
befitting,3,1,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
motionless,-0.7,1,0.458257569,"[-1, -1, -1, 0, -1, -1, 0, -1, 0, -1]"
confide,0,1,0.447213595,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 1]"
innocuous,2.6,1,0.489897949,"[3, 2, 2, 2, 3, 3, 2, 3, 3, 3]"
spurious,-1.9,1,0.7,"[-2, 0, -2, -2, -2, -2, -2, -2, -3, -2]"
marvellous,2.8,1,0.4,"[3, 3, 3, 2, 3, 3, 2, 3, 3, 3]"
steadfastly,3.5,1,0.5,"[4, 4, 3, 3, 4, 4, 3, 4, 3, 3]"
despotic,-2.2,1,0.4,"[-3, -2, -2, -3, -2, -2, -2, -2, -2, -2]"
unyielding,-2.7,1,0.458257569,"[-3, -3, -3, -2, -3, -3, -3, -3, -2, -2]"
treacherous,-1.8,1,0.6,"[-2, -3, -2, -2, -2, -2, -1, -1, -1, -2]"
droop,-2.3,1,0.458257569,"[-2, -3, -2, -2, -2, -3, -2, -2, -3, -2]"
imperfectly,-0.8,1,0.4,"[-1, -1, -1, -1, -1, 0, -1, -1, -1, 0]"
flakey,-2.2,1,0.6,"[-2, -2, -2, -2, -1, -2, -3, -2, -3, -3]"
menial,-1.9,1,0.3,"[-1, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
blindingly,-2.2,1,0.6,"[-2, -3, -3, -1, -2, -2, -3, -2, -2, -2]"
unsettle,-2.5,1,0.5,"[-3, -3, -2, -3, -3, -2, -3, -2, -2, -2]"
deprecate,-2.7,1,0.458257569,"[-3, -3, -3, -3, -2, -3, -2, -3, -2, -3]"
relapse,-1.3,1,0.458257569,"[-1, -2, -1, -2, -1, -1, -1, -1, -2, -1]"
unwisely,-2.3,1,0.458257569,"[-2, -2, -3, -2, -2, -2, -3, -3, -2, -2]"
coherence,2.7,1,0.640312424,"[2, 3, 3, 2, 4, 3, 3, 2, 2, 3]"
battered,-0.9,1,0.7,"[-1, -1, 0, 0, -2, -1, -1, -1, 0, -2]"
banal,-2.9,1,0.538516481,"[-2, -3, -3, -3, -4, -3, -3, -3, -2, -3]"
hotheaded,-3.5,1,0.5,"[-4, -4, -4, -3, -4, -4, -3, -3, -3, -3]"
banishment,-3,1,0.447213595,"[-3, -2, -3, -3, -3, -3, -3, -4, -3, -3]"
potent,2.2,1,0.4,"[2, 2, 3, 2, 2, 2, 2, 3, 2, 2]"
aspirations,2.6,1,0.489897949,"[3, 2, 3, 3, 2, 2, 3, 3, 3, 2]"
fabrication,-2.2,1,0.748331477,"[-2, -1, -2, -2, -3, -3, -3, -1, -2, -3]"
infidels,-2.1,1,0.7,"[-2, -2, -3, -1, -2, -2, -3, -2, -3, -1]"
unspecified,-1.9,1,0.3,"[-2, -2, -2, -2, -1, -2, -2, -2, -2, -2]"
impugn,-2,1,0.447213595,"[-3, -1, -2, -2, -2, -2, -2, -2, -2, -2]"
vigorous,1.4,1,0.663324958,"[2, 2, 0, 2, 1, 2, 1, 2, 1, 1]"
competitiveness,1.5,1,0.5,"[1, 2, 1, 2, 1, 1, 2, 2, 2, 1]"
flagrant,-2.4,1,0.663324958,"[-3, -3, -2, -2, -2, -3, -1, -3, -2, -3]"
shimmer,2.9,1,0.538516481,"[2, 3, 3, 3, 4, 3, 3, 3, 3, 2]"
temperance,1.7,1,0.458257569,"[2, 1, 2, 2, 2, 2, 2, 1, 1, 2]"
insistence,1.4,1,0.489897949,"[1, 2, 1, 1, 2, 1, 1, 1, 2, 2]"
instigate,-2.5,1,0.5,"[-2, -3, -3, -2, -3, -2, -3, -2, -3, -2]"
scoff,-3.4,1,0.663324958,"[-3, -4, -4, -3, -3, -4, -4, -3, -4, -2]"
denunciation,-2.8,1,0.6,"[-3, -3, -4, -3, -3, -3, -2, -3, -2, -2]"
scoundrel,-2.7,1,0.458257569,"[-3, -3, -3, -3, -2, -3, -3, -2, -3, -2]"
aloof,-2.4,1,0.489897949,"[-2, -2, -2, -3, -3, -3, -2, -2, -2, -3]"
obedient,3,1,0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
adulation,3.1,1,0.3,"[3, 3, 3, 4, 3, 3, 3, 3, 3, 3]"
sporadic,-2,1,0,"[-2, -2, -2, -2, -2, -2, -2, -2, -2, -2]"
disingenuously,-2.1,1,0.538516481,"[-2, -3, -1, -2, -2, -3, -2, -2, -2, -2]"
intrigue,-0.6,1,0.489897949,"[-1, -1, -1, 0, -1, -1, 0, -1, 0, 0]"
narrower,-2.6,1,0.489897949,"[-3, -3, -2, -2, -3, -2, -3, -3, -3, -2]"
backwardness,-1.9,1,0.538516481,"[-1, -2, -2, -2, -1, -2, -2, -2, -2, -3]"
willful,3.2,1,0.6,"[4, 4, 3, 3, 3, 2, 3, 4, 3, 3]"
shunned,-2.7,1,0.640312424,"[-3, -4, -2, -3, -2, -3, -2, -2, -3, -3]"
kingmaker,2.8,1,0.4,"[2, 3, 3, 2, 3, 3, 3, 3, 3, 3]"
impartiality,1.5,1,0.5,"[2, 2, 1, 1, 2, 1, 2, 2, 1, 1]"
lawfully,0.6,1,0.489897949,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1]"
nourishment,0.7,1,0.781024968,"[1, 2, 1, 1, 1, 1, -1, 0, 1, 0]"
entrap,-3.8,1,0.4,"[-4, -4, -4, -4, -4, -3, -4, -4, -4, -3]"
rumbling,-2.4,1,0.489897949,"[-3, -2, -2, -3, -2, -2, -2, -3, -2, -3]"
impetuous,-1.2,1,0.4,"[-1, -1, -2, -2, -1, -1, -1, -1, -1, -1]"
disarray,-3.2,1,0.6,"[-3, -3, -4, -3, -3, -4, -3, -2, -3, -4]"
laud,1.6,1,0.489897949,"[2, 2, 1, 2, 2, 1, 1, 2, 1, 2]"
goodly,1.7,1,0.458257569,"[1, 2, 1, 2, 1, 2, 2, 2, 2, 2]"
wanton,-2.1,1,0.538516481,"[-3, -2, -2, -2, -2, -1, -3, -2, -2, -2]"
fragmented,-2.7,1,0.458257569,"[-3, -2, -3, -3, -3, -2, -3, -3, -3, -2]"
uncivilized,-2.6,1,0.489897949,"[-3, -2, -2, -3, -2, -3, -3, -2, -3, -3]"
